,id_str,created_at,text,entities.hashtags,lang,user.screen_name,user.id_str,user.followers_count,user.friends_count,retweeted_status.id_str,retweeted_status.created_at,retweeted_status.text,retweeted_status.entities.hashtags,retweeted_status.lang,retweeted_status.user.screen_name,retweeted_status.user.id_str,retweeted_status.user.followers_count,retweeted_status.user.friends_count
361,911055620526161921,Fri Sep 22 02:32:41 +0000 2017,Danger near you https://t.co/HUh7B6iITe #EU #Austria #Belgium #Portgal #Ireland #Sweden #Norway #Nederland #Swizerland #Hungary #Russia #BBC,"['EU', 'Austria', 'Belgium', 'Portgal', 'Ireland', 'Sweden', 'Norway', 'Nederland', 'Swizerland', 'Hungary', 'Russia', 'BBC']",en,Cruel_Neighbour,3762617179,1700,1470,,,,NO HASHTAGS,,,,,
362,911055633419587584,Fri Sep 22 02:32:44 +0000 2017,"RT @SexyUkip: So much investment in the EU
Damn all investment in the UK
Only #Brexit can do this
Making the British nation
Look… ",['Brexit'],en,wendy1964right,904612501391859712,11,71,910896176303665157,Thu Sep 21 15:59:06 +0000 2017,"So much investment in the EU
Damn all investment in the UK
Only #Brexit can do this
Making the British nation
Look… https://t.co/oMMsOXjmSL",['Brexit'],en,SexyUkip,3296958574,700.0,119.0
363,911055662100213767,Fri Sep 22 02:32:51 +0000 2017,RT @WAGNERGIRLE: Dear @gop -I will keep it simple: JUST REPEAL OBAMACARE. You have 2yrs to replace. #September30 is coming. You waste this:…,['September30'],en,MenefeeCurtis,893837725278683137,337,549,911037375924535298,Fri Sep 22 01:20:11 +0000 2017,Dear @gop -I will keep it simple: JUST REPEAL OBAMACARE. You have 2yrs to replace. #September30 is coming. You waste this: #VOTEOUT #MAGA,"['September30', 'VOTEOUT', 'MAGA']",en,WAGNERGIRLE,22456513,58062.0,38115.0
364,911055704194191360,Fri Sep 22 02:33:01 +0000 2017,#Faroeislands have take away like any town. Yet they are compelled to slaughter whales... #OpKillingBay #EU https://t.co/SbwgnJeZxj,"['Faroeislands', 'OpKillingBay', 'EU']",en,Anon4dolphin,3336719950,6614,5174,,,,NO HASHTAGS,,,,,
365,911055754081083392,Fri Sep 22 02:33:13 +0000 2017,"RT @smartnotstupid: Should the UK pay a #brexit bill?

Please Retweet",['brexit'],en,AJS_Douglas_Esq,831622066088484864,995,1058,910521889671585793,Wed Sep 20 15:11:49 +0000 2017,"Should the UK pay a #brexit bill?

Please Retweet",['brexit'],en,smartnotstupid,258324826,6160.0,5533.0
366,911055754949545989,Fri Sep 22 02:33:13 +0000 2017,#EU you. people @euromove @UKLabourIN @UKLabour @FrancesOGrady @BHforEU @unisontweets https://t.co/AWzv7YjKSC,['EU'],en,julietlodge2,1425210032,1365,1533,,,,NO HASHTAGS,,,,,
367,911055769398861825,Fri Sep 22 02:33:16 +0000 2017,#ThursdayThoughts #OMGWACA #writerswise #CETA #Budget2018 #VbyVeryBloggies17 #Brexit Leo Varadkar https://t.co/Se4wopB1Nl,"['ThursdayThoughts', 'OMGWACA', 'writerswise', 'CETA', 'Budget2018', 'VbyVeryBloggies17', 'Brexit']",sv,uchee___,3126216105,1647,788,,,,NO HASHTAGS,,,,,
368,911055797710413825,Fri Sep 22 02:33:23 +0000 2017,RT @HansPeterT: #Katalonien: die #Bürger verteidigen friedlich die Institutionen des Landes gegen paramilitärische Polizei… ,"['Katalonien', 'Bürger']",de,NSelbstdenker,782179946273923072,167,324,910523840584876033,Wed Sep 20 15:19:34 +0000 2017,#Katalonien: die #Bürger verteidigen friedlich die Institutionen des Landes gegen paramilitärische Polizei… https://t.co/hlyDK7kCDu,"['Katalonien', 'Bürger']",de,HansPeterT,78034120,3645.0,5005.0
369,911055819805995008,Fri Sep 22 02:33:28 +0000 2017,RT @EUAmbCanada: #CETA is a reality! Minister @FP_Champagne and #EU Ambassadors celebrate CETA provisional application in #Montreal. https:…,"['CETA', 'EU', 'Montreal']",und,SLOinCAN,1205637103,476,82,910901859526770688,Thu Sep 21 16:21:41 +0000 2017,#CETA is a reality! Minister @FP_Champagne and #EU Ambassadors celebrate CETA provisional application in #Montreal. https://t.co/NRwoNXds3C,"['CETA', 'EU', 'Montreal']",und,EUAmbCanada,887407011742265345,166.0,85.0
370,911055830371393537,Fri Sep 22 02:33:31 +0000 2017,"RT @TidPromo: #Scoot บินตรง ดอนเมือง - โอซาก้า/โตเกียว เริ่มเที่ยวละ 3,669 บาท รวมภาษีแล้ว บิน ก.ย.60-ก.พ.61… ",['Scoot'],th,HopeWindn,865111918062690304,1,114,910705616007553024,Thu Sep 21 03:21:53 +0000 2017,"#Scoot บินตรง ดอนเมือง - โอซาก้า/โตเกียว เริ่มเที่ยวละ 3,669 บาท รวมภาษีแล้ว บิน ก.ย.60-ก.พ.61… https://t.co/rJRLt9fB1x",['Scoot'],th,TidPromo,2879622944,163371.0,0.0
371,911055913879994368,Fri Sep 22 02:33:51 +0000 2017,RT @Anon4dolphin: #Faroeislands have take away like any town. Yet they are compelled to slaughter whales... #OpKillingBay #EU https://t.co/…,"['Faroeislands', 'OpKillingBay', 'EU']",en,ManyFacedGod0,48390287,650,700,911055704194191360,Fri Sep 22 02:33:01 +0000 2017,#Faroeislands have take away like any town. Yet they are compelled to slaughter whales... #OpKillingBay #EU https://t.co/SbwgnJeZxj,"['Faroeislands', 'OpKillingBay', 'EU']",en,Anon4dolphin,3336719950,6614.0,5174.0
372,911055914274312193,Fri Sep 22 02:33:51 +0000 2017,#Europe’s Rape Crisis all began after #Radicals were allowed entry  https://t.co/fZF4so5fSy,"['Europe', 'Radicals']",en,commonsense1199,902152493731241984,3664,4369,,,,NO HASHTAGS,,,,,
373,911055931500359686,Fri Sep 22 02:33:55 +0000 2017,RT @WAGNERGIRLE: Dear @gop -I will keep it simple: JUST REPEAL OBAMACARE. You have 2yrs to replace. #September30 is coming. You waste this:…,['September30'],en,ralph_ralph1156,837292188434333696,1025,1393,911037375924535298,Fri Sep 22 01:20:11 +0000 2017,Dear @gop -I will keep it simple: JUST REPEAL OBAMACARE. You have 2yrs to replace. #September30 is coming. You waste this: #VOTEOUT #MAGA,"['September30', 'VOTEOUT', 'MAGA']",en,WAGNERGIRLE,22456513,58062.0,38115.0
374,911055939641462784,Fri Sep 22 02:33:57 +0000 2017,RT @TheCFTWatchers: #obama:Claims NO SCANDALS during his destroy #Americans term No IRS targeting #conservatives &amp; no #wiretap Oops RT… ,"['obama', 'Americans', 'conservatives', 'wiretap']",en,Colleen818,888235279697539072,2469,2447,911054815001743363,Fri Sep 22 02:29:29 +0000 2017,#obama:Claims NO SCANDALS during his destroy #Americans term No IRS targeting #conservatives &amp; no #wiretap Oops RT… https://t.co/sZd8ltAz7R,"['obama', 'Americans', 'conservatives', 'wiretap']",en,TheCFTWatchers,736008538124869633,525.0,419.0
375,911055947568644097,Fri Sep 22 02:33:59 +0000 2017,_qWxqR #Brexit #TTIP #Путин #FF #киев #политика #новости #Трамп #RT #Украина #ВСУ #ЕС #США https://t.co/wg0OUq5LUl https://t.co/j4TZ5Ql0vQ,"['Brexit', 'TTIP', 'Путин', 'FF', 'киев', 'политика', 'новости', 'Трамп', 'RT', 'Украина', 'ВСУ', 'ЕС', 'США']",vi,abbyrabbyi,867443047935733762,2336,500,,,,NO HASHTAGS,,,,,
376,911055981726937089,Fri Sep 22 02:34:07 +0000 2017,"RT @StateDept: This evening, Secretary Tillerson hosted the #EuropeanUnion Partners Dinner on the margins of #UNGA in New York Cit… ","['EuropeanUnion', 'UNGA']",en,YMCHOI2,1103792210,20910,20309,911015081881817089,Thu Sep 21 23:51:36 +0000 2017,"This evening, Secretary Tillerson hosted the #EuropeanUnion Partners Dinner on the margins of #UNGA in New York Cit… https://t.co/rPWnFaBuvv","['EuropeanUnion', 'UNGA']",en,StateDept,9624742,4723713.0,415.0
377,911055990220558336,Fri Sep 22 02:34:09 +0000 2017,"RT @DanMulhall: Minister @simoncoveney speaking @IrelandinNY, reminding his audience that after #brexit #Cork will be the 2nd Engli… ","['brexit', 'Cork']",en,AndrewRalphPC,2817648806,1656,2917,910904143904169989,Thu Sep 21 16:30:46 +0000 2017,"Minister @simoncoveney speaking @IrelandinNY, reminding his audience that after #brexit #Cork will be the 2nd Engli… https://t.co/sTo4z1cG72","['brexit', 'Cork']",en,DanMulhall,1567967160,13774.0,1890.0
378,911056021325574146,Fri Sep 22 02:34:16 +0000 2017,RT @Juliet777777: #EiffelTower security boost: Bulletproof glass wall to protect against terrorists  https://t.co/JsNQREnbz7 #Paris… ,"['EiffelTower', 'Paris']",en,JohnTDolan,1392951560,28547,6137,910383945069371394,Wed Sep 20 06:03:41 +0000 2017,#EiffelTower security boost: Bulletproof glass wall to protect against terrorists  https://t.co/JsNQREnbz7 #Paris… https://t.co/ogB6poCtpO,"['EiffelTower', 'Paris']",en,Juliet777777,12912542,25400.0,18418.0
379,911056021480669185,Fri Sep 22 02:34:16 +0000 2017,"British nation think about it
#Brexit #UNGA https://t.co/Sax4GIiI5q","['Brexit', 'UNGA']",en,BScPU,2247392929,606,405,,,,NO HASHTAGS,,,,,
380,911056021795299329,Fri Sep 22 02:34:16 +0000 2017,"RT @JBANCchatter: Very good cooperation between #USA and #EU on #RussiaSanctions, says @LinkeviciusL #CEPAForum https://t.co/HWjhZOJRwr","['USA', 'EU', 'RussiaSanctions', 'CEPAForum']",en,AndyWHumphreys,554117316,14649,16102,910940542216916992,Thu Sep 21 18:55:24 +0000 2017,"Very good cooperation between #USA and #EU on #RussiaSanctions, says @LinkeviciusL #CEPAForum https://t.co/HWjhZOJRwr","['USA', 'EU', 'RussiaSanctions', 'CEPAForum']",en,JBANCchatter,27274887,2431.0,2701.0
381,911056029735161857,Fri Sep 22 02:34:18 +0000 2017,#CultureNight #WorldGratitudeDay #TheHardYards #Unbreakable #Brexit Lions #OMGWACA #ProjectEDWARD https://t.co/1GNz0TGa3r,"['CultureNight', 'WorldGratitudeDay', 'TheHardYards', 'Unbreakable', 'Brexit', 'OMGWACA', 'ProjectEDWARD']",en,RolicinhoShow,4864991350,310,239,,,,NO HASHTAGS,,,,,
382,911056036370554880,Fri Sep 22 02:34:20 +0000 2017,"RT @falahaty_behnaz: #Eu همچنان در برابر نقض حقوق بشر #ایران سکوت کرده است
#FreeTaheri https://t.co/9kExi8Nj7l","['Eu', 'ایران', 'FreeTaheri']",fa,falahaty_behnaz,2312305374,310,724,906917057630961665,Sun Sep 10 16:27:30 +0000 2017,"#Eu همچنان در برابر نقض حقوق بشر #ایران سکوت کرده است
#FreeTaheri https://t.co/9kExi8Nj7l","['Eu', 'ایران', 'FreeTaheri']",fa,falahaty_behnaz,2312305374,310.0,724.0
383,911056045992181760,Fri Sep 22 02:34:22 +0000 2017,"Money Management pd kondisi yg sangat baik, 500%-2000% per bulan. Kami menggunakan banyak broker ECN terkemuka. #Menonton #EA #ECN #EU #EURO","['Menonton', 'EA', 'ECN', 'EU', 'EURO']",in,forex_asrul,4307820199,279,467,,,,NO HASHTAGS,,,,,
384,911056049867804672,Fri Sep 22 02:34:23 +0000 2017,#Iraq: #UN Security Council voices concern over planned #referendum in #Kurdistan Region #UNSC #KurdistanReferendum  https://t.co/OxUQQhi4Ij,"['Iraq', 'UN', 'referendum', 'Kurdistan', 'UNSC', 'KurdistanReferendum']",en,abdellatif_adel,529484394,1003,1055,,,,NO HASHTAGS,,,,,
385,911056086454685696,Fri Sep 22 02:34:32 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/GcRXaDwMDT
#EU #News #EuropeUnion
➡️EU to impose more economic sanctions on… https://t.co/5a7UiLSWIX","['EU', 'News', 'EuropeUnion']",en,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
386,911056102640553984,Fri Sep 22 02:34:36 +0000 2017,RT @euobs: #EU 'embarrassed' by the Catalan 'taboo' https://t.co/IMVvM7Gjq4,['EU'],en,uladessuk,252703796,86,550,910892635648397312,Thu Sep 21 15:45:02 +0000 2017,#EU 'embarrassed' by the Catalan 'taboo' https://t.co/IMVvM7Gjq4,['EU'],en,euobs,43317911,176034.0,6867.0
387,911056113059147776,Fri Sep 22 02:34:38 +0000 2017,RT @cllrjoeporter: .@FraserNelson: Theresa May can show the EU that #Brexit is not about nativist intolerance. #FlorenceSpeech #bbcqt https…,"['Brexit', 'FlorenceSpeech', 'bbcqt']",en,ThorpeLynden,3233838837,1757,1415,911006066011459589,Thu Sep 21 23:15:46 +0000 2017,.@FraserNelson: Theresa May can show the EU that #Brexit is not about nativist intolerance. #FlorenceSpeech #bbcqt https://t.co/nfZeGixaHs,"['Brexit', 'FlorenceSpeech', 'bbcqt']",en,cllrjoeporter,2792589217,3309.0,5001.0
388,911056113700884481,Fri Sep 22 02:34:38 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/ALP7ysLyq3
#EU #News #EuropeUnion
➡️Bernd Buchholz Was hat Sie geritten, in… https://t.co/gv6tDqESyU","['EU', 'News', 'EuropeUnion']",de,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
389,911056142264160256,Fri Sep 22 02:34:45 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/i9rveeKsiV
#EU #News #EuropeUnion
➡️Maria regains strength as it pulls away… https://t.co/LzZMfs8r8b","['EU', 'News', 'EuropeUnion']",en,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
390,911056164770734080,Fri Sep 22 02:34:50 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/EWX1GsyYOc
#EU #News #EuropeUnion
➡️Gipfel der Eurozone berät über Nach-Brex… https://t.co/tBorbYLiD8","['EU', 'News', 'EuropeUnion']",de,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
391,911056179866034181,Fri Sep 22 02:34:54 +0000 2017,"@FoxNews @JoelCRosenberg @TeamCavuto @AmbJohnBolton is right, stop him now or US &amp; allies (including the #EU) will… https://t.co/OoeMprxz9u",['EU'],en,CyrusShares,47107118,1806,1357,,,,NO HASHTAGS,,,,,
392,911056184270114816,Fri Sep 22 02:34:55 +0000 2017,RT @TheCFTWatchers: #obama:Claims NO SCANDALS during his destroy #Americans term No IRS targeting #conservatives &amp; no #wiretap Oops RT… ,"['obama', 'Americans', 'conservatives', 'wiretap']",en,musicaljane1,4213910128,3122,3476,911054815001743363,Fri Sep 22 02:29:29 +0000 2017,#obama:Claims NO SCANDALS during his destroy #Americans term No IRS targeting #conservatives &amp; no #wiretap Oops RT… https://t.co/sZd8ltAz7R,"['obama', 'Americans', 'conservatives', 'wiretap']",en,TheCFTWatchers,736008538124869633,525.0,419.0
393,911056284996292608,Fri Sep 22 02:35:19 +0000 2017,"(Le Huffington Post ) ""Le #Brexit pourrait ne pas arriver du tout"": l'analyse du #HuffPost britannique avant.. https://t.co/tW9Wb0pYb5","['Brexit', 'HuffPost']",fr,titrespresse,786625296,2100,298,,,,NO HASHTAGS,,,,,
394,911056285889576961,Fri Sep 22 02:35:19 +0000 2017,RT @RichKelsey: #Freespeech is #trademark of #liberty. https://t.co/V8XuU2943o… #tcot #Conservatives #Redskins #PTO #SCOTUS #appellatetwitt…,"['Freespeech', 'trademark', 'liberty', 'tcot', 'Conservatives', 'Redskins', 'PTO', 'SCOTUS']",en,PatriotGinger,60308396,23241,18663,911046390981173248,Fri Sep 22 01:56:00 +0000 2017,#Freespeech is #trademark of #liberty. https://t.co/V8XuU2943o… #tcot #Conservatives #Redskins #PTO #SCOTUS #appellatetwitter,"['Freespeech', 'trademark', 'liberty', 'tcot', 'Conservatives', 'Redskins', 'PTO', 'SCOTUS', 'appellatetwitter']",en,RichKelsey,98993077,1994.0,1830.0
395,911056340059086848,Fri Sep 22 02:35:32 +0000 2017,"RT @warrenwarmachi1: #Europe Is Killing Itself 
Suicide by virtue signalling 
Must See Video https://t.co/kq6CTZQ4l1 https://t.co/kNeCwsHXuq",['Europe'],en,mooncindylu,2195049319,16722,15803,909277694017273856,Sun Sep 17 04:47:50 +0000 2017,"#Europe Is Killing Itself 
Suicide by virtue signalling 
Must See Video https://t.co/kq6CTZQ4l1 https://t.co/kNeCwsHXuq",['Europe'],en,warrenwarmachi1,714903361242460160,10290.0,10389.0
396,911056341363417088,Fri Sep 22 02:35:33 +0000 2017,RT @c5hardtop1999: The #EU responsible for the Muslim Brotherhood invasion of NATO! Someone has to say it. This is Obama's foreign pol… ,['EU'],en,DrJacaranda,2268321580,3249,2858,910737801171304448,Thu Sep 21 05:29:47 +0000 2017,The #EU responsible for the Muslim Brotherhood invasion of NATO! Someone has to say it. This is Obama's foreign pol… https://t.co/KUjW7fkZ30,['EU'],en,c5hardtop1999,383418826,26103.0,19171.0
397,911056352084029440,Fri Sep 22 02:35:35 +0000 2017,"⚡ Retweet &amp; Follow ⚡ 

  ⏩ @_o_MGWV_o_ 
  ⏩ @Gav1985 
  ⏩ @leblcla 
  ⏩ @SteNem75 

/11:35 #FBA #Europe","['FBA', 'Europe']",en,FBA_EUROPE,2643740437,6183,6802,,,,NO HASHTAGS,,,,,
398,911056370048360448,Fri Sep 22 02:35:39 +0000 2017,"RT @TakingJobs: Major projects in Wales 'are burning at the altar of Brexit'
#Brexit #Wales #Investment #UKIP #StopBrexit
https://t.co/QdS6…","['Brexit', 'Wales', 'Investment', 'UKIP', 'StopBrexit']",en,lanieleaf,55830265,1301,3317,911041485633720321,Fri Sep 22 01:36:31 +0000 2017,"Major projects in Wales 'are burning at the altar of Brexit'
#Brexit #Wales #Investment #UKIP #StopBrexit
https://t.co/QdS6GbjFwD","['Brexit', 'Wales', 'Investment', 'UKIP', 'StopBrexit']",en,TakingJobs,780840449963532288,307.0,136.0
399,911056370857689088,Fri Sep 22 02:35:40 +0000 2017,"RT @TidPromo: #Scoot กรุงเทพ - สิงคโปร์ เริ่มเที่ยวละ 1,190 บาท รวมภาษีแล้ว บิน ต.ค.60-มี.ค.61 https://t.co/ov8XXPn1Uq https://t.co/pWDzAOG…",['Scoot'],th,_JKaynue,196088083,363,123,908163052813541377,Thu Sep 14 02:58:39 +0000 2017,"#Scoot กรุงเทพ - สิงคโปร์ เริ่มเที่ยวละ 1,190 บาท รวมภาษีแล้ว บิน ต.ค.60-มี.ค.61 https://t.co/ov8XXPn1Uq https://t.co/pWDzAOG2gi",['Scoot'],th,TidPromo,2879622944,163372.0,0.0
400,911056382916481024,Fri Sep 22 02:35:42 +0000 2017,RT @simongerman600: Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… ,['Europe'],en,foundation_west,816125364225196033,69,286,911046142573629440,Fri Sep 22 01:55:01 +0000 2017,Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… https://t.co/Z4KBhtjRex,['Europe'],en,simongerman600,359188534,35000.0,34219.0
401,911056410640896000,Fri Sep 22 02:35:49 +0000 2017,RT @Brexit_Newz: #TheresaMay set to give the speech of her life on #Brexit https://t.co/ejG1WmT55q https://t.co/ZJNJTPIy1P,"['TheresaMay', 'Brexit']",en,Petersonmanly,2432517942,102,232,911040560408023040,Fri Sep 22 01:32:50 +0000 2017,#TheresaMay set to give the speech of her life on #Brexit https://t.co/ejG1WmT55q https://t.co/ZJNJTPIy1P,"['TheresaMay', 'Brexit']",en,Brexit_Newz,847763070231425027,4603.0,1805.0
402,911056414977781761,Fri Sep 22 02:35:50 +0000 2017,RT @EUVoteLeave23rd: #OBR: In 2022 the #UK's Net Weekly Contribution to the #EU Will Be £335 Million https://t.co/f9cd7zYFQt #BBC #SKY… ,"['OBR', 'UK', 'EU', 'BBC', 'SKY']",en,AutumnalBaby,186312186,386,118,910934958725894144,Thu Sep 21 18:33:13 +0000 2017,#OBR: In 2022 the #UK's Net Weekly Contribution to the #EU Will Be £335 Million https://t.co/f9cd7zYFQt #BBC #SKY… https://t.co/QXRTXdVPbD,"['OBR', 'UK', 'EU', 'BBC', 'SKY']",en,EUVoteLeave23rd,701866563268378626,19115.0,21009.0
403,911056429116686336,Fri Sep 22 02:35:53 +0000 2017,.@realDonaldTrump Syrian refugees deserve safe shelter. The US can do more for the most vulnerable. Be a #GlobalCitizen #RefugeesWelcome,"['GlobalCitizen', 'RefugeesWelcome']",en,dinagiantonio,704259326,3,41,,,,NO HASHTAGS,,,,,
404,911056433352970244,Fri Sep 22 02:35:54 +0000 2017,"RT @SputnikInt: #EU warns #Britain about unsettled issues, calls for progress in #Brexit talks https://t.co/pxFBJfKsSA #UK https://t.co/e33…","['EU', 'Britain', 'Brexit', 'UK']",en,DeplorableKAFIR,784525174087544832,935,1392,911054948800122880,Fri Sep 22 02:30:01 +0000 2017,"#EU warns #Britain about unsettled issues, calls for progress in #Brexit talks https://t.co/pxFBJfKsSA #UK https://t.co/e337WhE4E0","['EU', 'Britain', 'Brexit', 'UK']",en,SputnikInt,34262462,197966.0,283.0
405,911056450218115073,Fri Sep 22 02:35:58 +0000 2017,"One cannot really be a Catholic and grown up.

George #Orwell

True but even more so for #republicans &amp; #conservatives!
Forever children!","['Orwell', 'republicans', 'conservatives']",en,ConsultantsUnlt,110611549,1328,1054,,,,NO HASHTAGS,,,,,
406,911056456153255937,Fri Sep 22 02:36:00 +0000 2017,#Left promotes false narrative white supremacists elected Trump. https://t.co/9SXWG5SuM6… #tcot #conservatives #Charlottesville,"['Left', 'tcot', 'conservatives', 'Charlottesville']",en,CommitConserv,784421734342549504,192,493,,,,NO HASHTAGS,,,,,
407,911056458380230657,Fri Sep 22 02:36:00 +0000 2017,#Left promotes false narrative white supremacists elected Trump. https://t.co/ZtAFFcai5h… #tcot #conservatives #Charlottesville,"['Left', 'tcot', 'conservatives', 'Charlottesville']",en,RichKelsey,98993077,1994,1830,,,,NO HASHTAGS,,,,,
408,911056490227748865,Fri Sep 22 02:36:08 +0000 2017,"Every person deserves to be safe, happy, healthy and equal. #RefugeesWelcome #1DayWithoutUs https://t.co/nFX6g5Te93","['RefugeesWelcome', '1DayWithoutUs']",en,dinagiantonio,704259326,3,41,,,,NO HASHTAGS,,,,,
409,911056509609668609,Fri Sep 22 02:36:13 +0000 2017,#Europe needs to draw a page from China’s book in dealing with #RadicalIslam or there will be nothing left to save https://t.co/Snf6huy9xF,"['Europe', 'RadicalIslam']",en,Tatjana_Bronski,865165931173040128,4883,4795,,,,NO HASHTAGS,,,,,
410,911056516551192576,Fri Sep 22 02:36:14 +0000 2017,Rick Steves Walk: City of London - Rick Steves &amp; Gene Openshaw | Europe |503934574 https://t.co/Kp03dRtETy #europe,['europe'],en,janinenatt,2777400420,30188,29774,,,,NO HASHTAGS,,,,,
411,911056533194190848,Fri Sep 22 02:36:18 +0000 2017,https://t.co/7nU2o9yNUm,NO HASHTAGS,und,Tweets4Animals1,3766067352,3758,3019,,,,NO HASHTAGS,,,,,
412,911056536495108096,Fri Sep 22 02:36:19 +0000 2017,#TeamWhite #BREXIT #DIACWFWG #WhiteLivesMatter https://t.co/VXrrDI9abJ,"['TeamWhite', 'BREXIT', 'DIACWFWG', 'WhiteLivesMatter']",und,teamliftwork,4832644395,975,929,,,,NO HASHTAGS,,,,,
413,911056562420031489,Fri Sep 22 02:36:25 +0000 2017,"https://t.co/1DL009XGnH
To #UN.
Why don't you criticize Korean?
#cedaw #eu #nato #asean #g7 #g20 #africa #ioc #fifa #nyt #nyc #wsj","['UN', 'cedaw', 'eu', 'nato', 'asean', 'g7', 'g20', 'africa', 'ioc', 'fifa', 'nyt', 'nyc', 'wsj']",en,JILL27595792,717717142217445377,11835,12192,,,,NO HASHTAGS,,,,,
414,911056619554922496,Fri Sep 22 02:36:39 +0000 2017,#EU - #Russia relations on the Rocks - #EU listened to arrogant #America &amp; now they are paying the price  https://t.co/75n2fIIrkO,"['EU', 'Russia', 'EU', 'America']",en,trend_auditor,419081441,77486,66811,,,,NO HASHTAGS,,,,,
415,911056629025648641,Fri Sep 22 02:36:41 +0000 2017,RT @Anon4dolphin: #Faroeislands have take away like any town. Yet they are compelled to slaughter whales... #OpKillingBay #EU https://t.co/…,"['Faroeislands', 'OpKillingBay', 'EU']",en,TimberGhost7,777005325702443008,2349,3748,911055704194191360,Fri Sep 22 02:33:01 +0000 2017,#Faroeislands have take away like any town. Yet they are compelled to slaughter whales... #OpKillingBay #EU https://t.co/SbwgnJeZxj,"['Faroeislands', 'OpKillingBay', 'EU']",en,Anon4dolphin,3336719950,6614.0,5174.0
416,911056644846620672,Fri Sep 22 02:36:45 +0000 2017,#EU #TribunalDeSentencia de #SPS declara culpable a un hombre por Homicidio y Portación de Armas. #RadioHRN https://t.co/DhxQCShePw,"['EU', 'TribunalDeSentencia', 'SPS', 'RadioHRN']",es,radiohrn,55387749,161116,244,,,,NO HASHTAGS,,,,,
417,911056672180781056,Fri Sep 22 02:36:51 +0000 2017,"RT @StateDept: This evening, Secretary Tillerson hosted the #EuropeanUnion Partners Dinner on the margins of #UNGA in New York Cit… ","['EuropeanUnion', 'UNGA']",en,4vines,56475513,320,411,911015081881817089,Thu Sep 21 23:51:36 +0000 2017,"This evening, Secretary Tillerson hosted the #EuropeanUnion Partners Dinner on the margins of #UNGA in New York Cit… https://t.co/rPWnFaBuvv","['EuropeanUnion', 'UNGA']",en,StateDept,9624742,4723705.0,415.0
418,911056691961110528,Fri Sep 22 02:36:56 +0000 2017,"#brexit
Good Quality/Reasonable Price Toilet Paper 48 rolls COST
Delivery worldwid Product Guarantee Made in Japan… https://t.co/YBXZAMC2t5",['brexit'],en,MaiSelection,821274343774699521,23,21,,,,NO HASHTAGS,,,,,
419,911056714098765824,Fri Sep 22 02:37:01 +0000 2017,#EU wants Britain to pay hefty divorce fee before Trade talks can begin; Should Brits pay this fee?  https://t.co/JZ7ZQQCiI6,['EU'],en,trend_auditor,419081441,77486,66811,,,,NO HASHTAGS,,,,,
420,911056742783516672,Fri Sep 22 02:37:08 +0000 2017,Brexit Secretary @DavidDavisMP on Article 50  https://t.co/GRFSUAub2c #brexit #daviddavis #parliament #article50 #uk #mp,"['brexit', 'daviddavis', 'parliament', 'article50', 'uk', 'mp']",en,InfoBrexit,785568695682789376,6,0,,,,NO HASHTAGS,,,,,
421,911056762001862656,Fri Sep 22 02:37:13 +0000 2017,"RT @SvntySvnPunk: #NoEuDeal 🚫
#TheresaMay if you betray the #Brexit vote &amp; offer £20bn of taxpayers money to leave #EU tomorrow..step… ","['NoEuDeal', 'TheresaMay', 'Brexit', 'EU']",en,tomwoods55,120146232,16111,15959,910892368517320705,Thu Sep 21 15:43:58 +0000 2017,"#NoEuDeal 🚫
#TheresaMay if you betray the #Brexit vote &amp; offer £20bn of taxpayers money to leave #EU tomorrow..step… https://t.co/fg0xwaBIIY","['NoEuDeal', 'TheresaMay', 'Brexit', 'EU']",en,SvntySvnPunk,3832449497,3209.0,3169.0
422,911056783917158400,Fri Sep 22 02:37:18 +0000 2017,"Retweeted Brit🇬🇧Bob (@SvntySvnPunk):

#NoEuDeal 🚫
#TheresaMay if you betray the #Brexit vote &amp; offer £20bn of... https://t.co/00mCJJhwhB","['NoEuDeal', 'TheresaMay', 'Brexit']",en,tomwoods55,120146232,16111,15959,,,,NO HASHTAGS,,,,,
423,911056788799270918,Fri Sep 22 02:37:19 +0000 2017,RT @nickreeves9876: Pre-revolutionary France was dominated by a tax-dodging elite who ruined the country in their attempt to avoid taxes.…,NO HASHTAGS,en,CathyMcRorie,295211634,5340,5817,910896082397405185,Thu Sep 21 15:58:44 +0000 2017,"Pre-revolutionary France was dominated by a tax-dodging elite who ruined the country in their attempt to avoid taxes. 
#Brexit #StopBrexit","['Brexit', 'StopBrexit']",en,nickreeves9876,746371177174679552,14359.0,5273.0
424,911056855119618048,Fri Sep 22 02:37:35 +0000 2017,Brexiters saying we all knew what we were voting for (#EURef); Bregretters saying they didn't know what we were voting for. Which is it?,['EURef'],en,SamInFleet,828623376864378883,117,189,,,,NO HASHTAGS,,,,,
